protein_ID	D_3_logFC_23	D_5_logFC_23	D_7_logFC_23	D_9_logFC_23	D_11_logFC_23	D_13_logFC_23	D_3_ChiSq.pval_23	D_5_ChiSq.pval_23	D_7_ChiSq.pval_23	D_9_ChiSq.pval_23	D_11_ChiSq.pval_23	D_13_ChiSq.pval_23	D_3_adj.ChiSq.pval_23	D_5_adj.ChiSq.pval_23	D_7_adj.ChiSq.pval_23	D_9_adj.ChiSq.pval_23	D_11_adj.ChiSq.pval_23	D_13_adj.ChiSq.pval_23	D_3_logFC_93	D_5_logFC_93	D_7_logFC_93	D_9_logFC_93	D_11_logFC_93	D_13_logFC_93	D_3_ChiSq.pval_93	D_5_ChiSq.pval_93	D_7_ChiSq.pval_93	D_9_ChiSq.pval_93	D_11_ChiSq.pval_93	D_13_ChiSq.pval_93	D_3_adj.ChiSq.pval_93	D_5_adj.ChiSq.pval_93	D_7_adj.ChiSq.pval_93	D_9_adj.ChiSq.pval_93	D_11_adj.ChiSq.pval_93	D_13_adj.ChiSq.pval_93	D_3_logFC_92	D_5_logFC_92	D_7_logFC_92	D_9_logFC_92	D_11_logFC_92	D_13_logFC_92	D_3_ChiSq.pval_92	D_5_ChiSq.pval_92	D_7_ChiSq.pval_92	D_9_ChiSq.pval_92	D_11_ChiSq.pval_92	D_13_ChiSq.pval_92	D_3_adj.ChiSq.pval_92	D_5_adj.ChiSq.pval_92	D_7_adj.ChiSq.pval_92	D_9_adj.ChiSq.pval_92	D_11_adj.ChiSq.pval_92	D_13_adj.ChiSq.pval_92	Protein_fams	method_2v3	method_9v3	gene
CHOYP_LOC100497129.6.8.m.41866	-1.23319933489913	-0.22864187114754	-0.256959576936783	-0.46592126102753	-1.0961328101084	0.521164783615379	9.84413556027111e-11	0.487112158431615	0.555784498099412	0.317079387981934	0.153706204273878	0.454746737610585	2.02296985763571e-07	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	-1.82634664829199	-2.31472512031934	-0.533342305376576	0.10735043022876	-0.00237656316035473	0.248877138089014	5.19109904349685e-18	3.52974081026435e-06	0.268877541989651	0.786466832104578	0.995740582563388	0.685999154936628	2.13354170687721e-14	0.0145072347301865	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.593147313392855	-2.0860832491718	-0.276382728439793	0.57327169125629	1.09375624694804	-0.272287645526365	0.0217293306818925	6.09309902827798e-05	0.581874720173058	0.214166905101396	0.154642855708526	0.669741341790812	0.98339252255286	0.0626065925155562	0.957143309925013	0.936928099947709	0.74375989096669	0.910263530013306	Thrombospondin family	PropTest	PropTest	SSPO.6.8.m.41866
CHOYP_LOC100497129.7.8.m.41875	-1.1905757483776	-0.074853263810116	-0.2876563741597	-0.0757278327261659	-0.173300670630858	0.29877236227893	8.05264618726496e-12	0.789915211135135	0.409180222730404	0.825400739787269	0.710250062928987	0.53179740009254	2.2064250553106e-08	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	-1.59321372817205	-1.29586609306802	-0.303222522015517	0.154782260225596	-0.0848387233523278	0.0771107898225338	9.30212662447026e-18	0.000273875963584837	0.407984630645578	0.62088907046333	0.805699819544877	0.851989455985326	2.54878269510485e-14	0.28140755258342	0.956980358091188	0.984101433466036	0.999070601710657	0.942958573879006	-0.40263797979445	-1.22101282925791	-0.0155661478558171	0.230510092951762	0.08846194727853	-0.221661572456396	0.0757626766561645	0.000828247074975717	0.967631868656018	0.495089624118866	0.850801225237184	0.621367810268805	0.98339252255286	0.324199569347638	0.987498689143388	0.936928099947709	0.893527403297652	0.865927882251124	Thrombospondin family	PropTest	PropTest	SSPO.7.8.m.41875
CHOYP_LOC100533294.1.3.m.35108	0.163505090841783	0.256708705657161	0.24311402619786	0.301941217841393	1.03694178599894	0.363658714492941	0.281729688604777	0.105082701049336	0.107468128143186	0.0540998259698748	9.72671987181157e-10	0.0180220741935795	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	5.71097409616365e-07	0.915324501700265	0.12993137140731	0.394065967254677	0.466657694623424	-0.0991004472386674	0.107247928014143	-0.352393119230859	0.389918491000184	0.0108316104816003	0.00198444087118095	0.537250817137117	0.508676295368264	0.0143770693504784	0.984989502740723	0.972950340445907	0.60677396173737	0.984101433466036	0.999070601710657	0.939741910187518	-0.0335737194344725	0.137357261597516	0.223543668425564	-0.401041665080061	-0.9296938579848	-0.7160518337238	0.822761895320023	0.365691977099668	0.123374811878395	0.0126332257017984	2.82367085593832e-08	2.38501637119595e-06	0.98339252255286	0.999460485406158	0.957143309925013	0.757993542107902	7.4872820760687e-06	0.000653494485707691	Calreticulin family	PropTestASCA	ASCA	CALR.1.3.m.35108
CHOYP_LOC100533294.2.3.m.36820	0.154939166827374	0.153522673345306	0.202472041700514	0.29746589099479	0.953582949518251	0.422600949131788	0.358342731830555	0.370226408233134	0.217769142847444	0.0799901156119963	7.03908231800656e-07	0.0124543154503003	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.000206647345192907	0.915324501700265	0.193600415444714	0.290557364781415	0.405257149959281	-0.232188680500609	0.142571772750745	-0.317731445336581	0.242748632313397	0.082339977805968	0.0139372438319342	0.192470597708079	0.426609160241357	0.0462444476307973	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.0386612486173403	0.137034691436108	0.202785108258767	-0.529654571495398	-0.811011176767505	-0.74033239446837	0.814375665867285	0.412322205507626	0.203779614142956	0.00295308074874204	1.79369762566784e-05	8.25732453108154e-06	0.98339252255286	0.999460485406158	0.957143309925013	0.307269920945058	0.00220062604223726	0.00157849320105791	Calreticulin family	PropTest	NA	CALR.2.3.m.36820
CHOYP_LOC100533447.2.3.m.44496	0.272001165581439	0.121412129810977	-0.198016775696494	0.140349293312463	0.370731566035417	0.225115320553622	0.0856308036378234	0.402461303409964	0.150774464541479	0.312338795530329	0.0138096079665056	0.131897981730284	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.391430956843711	0.915324501700265	0.2398374899753	0.256274727363771	0.250391376083818	0.207412595262007	-0.0580859957466417	0.0133692169623076	0.127705848636507	0.0703201887920282	0.0590578800570736	0.112848951220944	0.646465942567062	0.917122156971836	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.962354370013788	-0.0321636756061388	0.134862597552794	0.448408151780312	0.0670633019495446	-0.428817561782059	-0.211746103591314	0.83375607746979	0.343236344839508	0.00108437323961499	0.620920336265417	0.00463537259744828	0.134806668362192	0.98339252255286	0.999460485406158	0.25467280084672	0.936928099947709	0.192170962659442	0.830890921321349	Intermediate filament family	ASCA	ASCA	IFEA.2.3.m.44496
CHOYP_LOC100567114.1.1.m.39091	4.5077282254195	0.26362113995713	0.289867794897602	-0.0260090931096579	-0.629814805885861	0.691089785057692	8.37767930770527e-06	0.526481510341842	0.474451066484303	0.954311105181598	0.381284096527322	0.146770412028604	0.00237463875549439	0.971021389430923	0.997624329922123	0.97763376920913	0.775084662365426	0.915324501700265	4.63560496232383	0.0805761608982438	0.0426314121173261	-0.383196468600291	-0.343413480995422	0.0264847167525666	2.74920145553835e-06	0.851404322879123	0.922994201131842	0.404871862358135	0.489658411630759	0.953045655397679	0.000627734332347923	0.972950340445907	0.964559409113323	0.984101433466036	0.999070601710657	0.982570586651063	0.12787673690433	-0.183044979058886	-0.247236382780276	-0.357187375490633	0.286401324890439	-0.664605068305125	0.766646549038525	0.664024092149371	0.557790542955608	0.46295017731345	0.700173588118669	0.136039924629556	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.893527403297652	0.830890921321349	ITIH family	PropTest	PropTest	ITIH4.1.1.m.39091
CHOYP_LOC100633077.1.4.m.4444	-0.299626696638107	-0.146179710955567	0.135357845841977	0.170086584518563	0.144181519225312	-0.263106525329185	0.366184675453959	0.696035594449083	0.701128266066068	0.662236807638886	0.724589416260435	0.552940041039842	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.896867083510058	0.915324501700265	-0.550808161907054	0.00720297456802399	0.198461583673851	0.621186405780908	-0.0389024391854687	-0.213466075968187	0.108236367377316	0.984207292338574	0.584805670391794	0.0709079952644675	0.904600560364037	0.548129659193007	0.984989502740723	0.992051985655804	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.251181465268947	0.153382685523591	0.0631037378318746	0.451099821262345	-0.183083958410781	0.0496404493609983	0.493353208192553	0.688403849898769	0.859203342081921	0.20624091716441	0.6557858299034	0.909206895149094	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.858299234016251	0.969231647783554	Nucleoredoxin family	ASCA	NA	NXN
CHOYP_LOC100636340.1.4.m.5143	0.0329486424487637	-0.119707499594377	0.473200839324308	0.794753871932341	0.996624330811455	0.106127284336535	0.923904256354781	0.737025646869938	0.143289111106903	0.0131981767987163	0.00760199767850796	0.771300479791469	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.279584833444393	0.918369483840077	0.0100004771053257	-0.167237507996782	0.286085448981603	-1.12766959943544	-1.19502164110275	-1.58649216013819	0.976700471141912	0.642004616989156	0.409374270369297	0.00969071123742867	0.00781803990567949	6.9539392131332e-05	0.984989502740723	0.972950340445907	0.956980358091188	0.779911329627282	0.999070601710657	0.0248527740573717	-0.022948165343438	-0.0475300084024051	-0.187115390342705	-1.92242347136778	-2.19164597191421	-1.69261944447472	0.947323421094679	0.899309632822387	0.560949551190358	1.33802661435713e-06	4.73232213972374e-07	6.84931642495899e-05	0.98339252255286	0.999460485406158	0.957143309925013	0.000846044520770432	9.26183047345932e-05	0.00938185688666936	DMBT1 family	NA	PropTest	DMBT1
CHOYP_LOC100636493.1.1.m.65727	0.454463075319309	-0.0867190876404642	0.0775253521587196	0.0714798412564885	-0.170941397756936	-0.162739566799413	0.000106648657228082	0.39089617515451	0.411974552977609	0.493226618206236	0.267015847914122	0.208739333662913	0.017890856375813	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	0.515934731661211	0.0289566370266865	0.0538932303836983	-0.350675737697397	0.057744429277216	-0.0892523754840475	7.17977588992309e-06	0.769863370343482	0.586110042621576	0.00105991809745194	0.603392649870482	0.391088773523761	0.00140518470988495	0.972950340445907	0.956980358091188	0.217813169026375	0.999070601710657	0.939741910187518	0.0614716563419027	0.115675724667151	-0.0236321217750213	-0.422155578953886	0.228685827034152	0.0734871913153654	0.570260593166995	0.26133031460676	0.809169164054009	0.000150292032584945	0.135232887473462	0.557007162705842	0.98339252255286	0.999460485406158	0.957143309925013	0.0475154041480094	0.74375989096669	0.830890921321349		PropTest	PropTest	FAT4.1.1.m.65727
CHOYP_LOC100699383.1.1.m.63490	0.0359763351463327	0.163504788177049	0.145799592563623	0.019505566142711	0.117847371411851	0.653615079639028	0.896440353861918	0.497651221652985	0.573835316647239	0.936361011662692	0.607212420369752	0.0449477937765981	0.972056752910786	0.971021389430923	0.997624329922123	0.966894670166965	0.862350742128432	0.915324501700265	0.220567463044984	0.164884380255589	-0.114815820017853	0.886441500067642	-0.0710893132443688	0.158935012776215	0.404578952432015	0.494026550405124	0.685612165076776	1.01533807868504e-05	0.695597309135528	0.595756395705951	0.984989502740723	0.972950340445907	0.956980358091188	0.0104325987584888	0.999070601710657	0.939741910187518	0.184591127898651	0.00137959207854088	-0.260615412581476	0.866935933924931	-0.18893668465622	-0.494680066862813	0.492016308340175	0.99542059660343	0.347689409693468	5.86083743141609e-05	0.413128593868874	0.0998199220152506	0.98339252255286	0.999460485406158	0.957143309925013	0.0218982198573819	0.74375989096669	0.830890921321349	TCTP family	ASCA	PropTestASCA	TCTP
CHOYP_LOC100875585.1.1.m.8714	-0.174095814554247	0.933109198849072	-0.203020769825979	0.290791093324671	0.7021769723462	-0.250807260378741	0.395379436961746	5.69717332294751e-05	0.281376818114007	0.121547098331218	0.00549454506992804	0.384032140828952	0.972056752910786	0.206172164549607	0.997624329922123	0.940454783919857	0.230434492218411	0.915324501700265	-0.254983820955591	0.4118105684608	0.124966344914632	-0.43252418096386	-1.37010834766084	-0.33044982796271	0.214309885206505	0.103883801449337	0.500462789005934	0.0340099589128523	3.15037486072812e-06	0.161148742396505	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.0129480406775926	0.939741910187518	-0.0808880064013433	-0.521298630388272	0.327987114740611	-0.723315274288531	-2.07228532000704	-0.0796425675839689	0.707469502992473	0.0186962242228781	0.0874839109074954	0.000384977196101037	4.68011472182061e-12	0.78102935973271	0.98339252255286	0.999460485406158	0.957143309925013	0.0988910172484538	4.80881787667068e-09	0.935868999563102		NA	PropTest	LAMA
CHOYP_LOC100876515.1.2.m.37063	0.277161872637349	-0.0854917842564635	-0.22712434739602	-0.380909324334645	-1.73356273072369	-2.2723843389172	0.282730168440936	0.727551662331017	0.381672914873424	0.18161667546836	0.00318926284252907	0.000242579759129711	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.164878871481692	0.0664668540015408	0.317746531745512	0.0451708247670446	-0.329970820841122	-0.180296530086648	0.809178347426535	0.752309753313572	0.210167501605285	0.850510866166177	0.234209598500651	0.487562054952084	0.00149378896126405	0.00628262391150359	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.722290897740619	0.526971107679179	0.0405846591081627	0.130662609023508	-0.102846473445101	0.200612794247998	2.54274107815022	3.02469409223077	0.869275358734414	0.600266501881271	0.720607805521497	0.496656054724922	2.16758068538445e-06	5.31068800756088e-08	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.000342644485266541	2.7283659638844e-05	Nesprin family	PropTest	NA	SYNE1.1.2.m.37063
CHOYP_LOC100876515.2.2.m.54514	0.313956482022817	-0.112511998190172	-0.229553419596131	-0.455560749421809	-1.87374038877195	-2.11626513699991	0.213042896027802	0.637503927845811	0.356248129120153	0.0981120619950388	0.00121482930839778	0.000241427928754908	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.083187655569175	0.0664668540015408	0.386691664734687	-0.0274744770647208	-0.301703095818316	-0.249660123814049	0.718469365642575	0.69486322566136	0.116677429844817	0.906987077346092	0.253619265061417	0.318441384398877	0.00352312479681845	0.00936183513380144	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.719198923363064	0.0727351827118694	0.085037521125451	-0.0721496762221845	0.20590062560776	2.59220975441452	2.81112836266127	0.760048568584824	0.72917042828821	0.792394145778576	0.47456022124893	1.18518914221111e-06	7.14646967674739e-08	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.00021649454997723	3.45552827899197e-05	Nesprin family	PropTest	NA	SYNE1.2.2.m.54514
CHOYP_LOC100893889.2.2.m.64935	-0.123776861238689	0.171341282409014	-0.0256340308303269	0.0127545241516316	0.475154753715682	0.285833306571432	0.621786115793913	0.546424429134461	0.932451127904759	0.966373400293529	0.147493414040322	0.362070118419505	0.972056752910786	0.971021389430923	0.997624329922123	0.984279674956717	0.775084662365426	0.915324501700265	-0.188545202276755	-0.0358657473238617	0.244265273286977	0.509760321179853	0.479156347905396	0.146484492863197	0.452196309183819	0.903231383835615	0.416140277585404	0.0536346363037699	0.0636364439641631	0.584314366727091	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.0647683410380662	-0.207207029732876	0.269899304117303	0.497005797028222	0.00400159418971402	-0.139348813708236	0.804116562566231	0.480069465784396	0.371454259890441	0.0782574550965503	0.989771855946149	0.633574630992955	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.990615445741793	0.87779933705749		ASCA	ASCA	MLRA
CHOYP_LOC100901947.1.1.m.7834	-0.884589197359263	0.143326906239418	3.32800292378437	2.32762786150504	1.29618461267036	0.106127284336535	0.611090211873347	0.943972485749718	0.000119242102344036	0.108545841866197	0.511254141039579	0.935758114167742	0.972056752910786	0.971021389430923	0.0816808401056648	0.940454783919857	0.775084662365426	0.959931573500417	-0.949357538397329	0.144706498317959	-0.755734726713024	0.0529026462063827	-0.00237656316035477	-1.97351528324743	0.584350345459649	0.943433644171366	0.665290965228061	0.979312618704644	0.999070601710657	0.200815523752669	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.0647683410380659	0.00137959207854159	-4.0837376504974	-2.27472521529866	-1.29856117583072	-2.07964256758397	0.974673292017448	0.999460485406158	0.000155737802478244	0.118530949891936	0.510428453441081	0.199992933380699	0.98339252255286	0.999460485406158	0.0609602255414839	0.936928099947709	0.74375989096669	0.830890921321349	Mitochondrial carrier (TC 2.A.29) family	PropTest	NA	CMC
CHOYP_LOC101072646.1.1.m.8800	0.115410802640737	-0.499121089142499	-0.0199203796359342	-0.42621155122556	-0.363739945732015	0.00519837548575364	0.707370732800502	0.0821176206115067	0.942003539116642	0.0933050036456482	0.270459679110563	0.989170813977771	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.990255034818814	0.17617334368653	0.354159863946909	0.606835352671685	-0.645441653932517	-1.39926671572894	-0.240454143537144	0.558169244158534	0.149258578919638	0.0173638398864462	0.00976279845722496	2.5617895726288e-06	0.461723577024514	0.984989502740723	0.972950340445907	0.956980358091188	0.779911329627282	0.0129480406775926	0.939741910187518	0.0607625410457935	0.853280953089408	0.626755732307619	-0.219230102706957	-1.03552676999692	-0.245652519022897	0.840031690171916	0.00204781451398525	0.0144559291119083	0.437959680136654	0.00676265246252927	0.512784904515573	0.98339252255286	0.652601080230397	0.957143309925013	0.936928099947709	0.243811417728029	0.830890921321349	ATPase epsilon chain family	ASCA	PropTestASCAclustering	ATPD
CHOYP_LOC101156984.2.2.m.22956	-0.128258278326125	0.21314835573699	-0.0605229198320139	-0.185323394300725	-0.103422846038876	0.156753357406503	0.463854223247028	0.24414880401987	0.735101961656142	0.352182855604486	0.675336013733197	0.524095283147008	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.896811313875102	0.915324501700265	-0.181530980526362	0.214527947815531	0.119720175348673	0.10861207879267	0.130889967703109	0.263523914053415	0.298647294748071	0.241103994315764	0.507625569716929	0.544400676583226	0.464551520483233	0.189791671032387	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.0532727022002364	0.00137959207854177	0.180243095180686	0.293935473093395	0.234312813741985	0.106770556646913	0.769763191292096	0.993916512699966	0.323771179823061	0.1365252670442	0.336293426477628	0.638252395219261	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.74375989096669	0.883386881411404	Cyclophilin-type PPIase family, PPIase A subfamily	NA	ASCA	PPIA
CHOYP_LOC101173335.2.4.m.33982	2.05031577441885	0.259840914965843	-0.0736523635737232	-0.171177995466398	-0.854757285404377	-1.18017690082011	1.44252805815397e-08	0.178247736521303	0.627029871879624	0.285471799201692	0.00153005904287903	1.79331656283833e-06	1.48219757975321e-05	0.971021389430923	0.997624329922123	0.940454783919857	0.0952809494883759	0.00122842184554426	2.48674157640934	0.414466767340066	-0.00949131895880662	0.0154279407877196	-0.540341584344342	-0.117525585938954	1.70928984700177e-13	0.0273993327976812	0.951640763091608	0.916379143597004	0.00309467905830015	0.460175975145741	2.34172709039242e-10	0.972950340445907	0.975372452944267	0.984101433466036	0.999070601710657	0.939741910187518	0.436425801990493	0.154625852374223	0.0641610446149166	0.186605936254118	0.314415701060035	1.06265131488115	0.0608276540247492	0.401752243939623	0.685638654556936	0.246778511687763	0.268782058207901	1.31097085401405e-05	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.74375989096669	0.00225471648453442	Type VI collagen family	PropTest	PropTest	CO6A3
CHOYP_LOC101242248.1.2.m.24785	-1.0220927211092	-1.13678101295332	0.553562624199504	0.190124337755108	-0.511170309387242	0.691089785057691	0.0201680366661661	0.0717965575506772	0.283429807618585	0.762769002196022	0.656870151790835	0.494000224472353	0.854542584514874	0.971021389430923	0.997624329922123	0.940454783919857	0.877682521882862	0.915324501700265	-1.82382665631347	-0.242316624791288	0.12878805586704	-1.08460087754355	0.512196609669404	0.196409718194879	0.000330145051988887	0.648074119046338	0.823472345122551	0.153591360067092	0.468918455189413	0.832827718636753	0.029821893707128	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.801733935204272	0.89446438816203	-0.424774568332464	-1.27472521529866	1.02336691905665	-0.494680066862812	0.181843273916431	0.178999812580299	0.422878455623057	0.0956683079349198	0.349728173087112	0.593467602906666	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.74375989096669	0.834244004751494	Dynein heavy chain family	NA	PropTest	DYH2.1.2.m.24785
CHOYP_LOC373275.6.7.m.57854	-0.265767892622069	0.0262186032405536	-0.0836279740512218	-0.0433947829104895	-0.819292604749573	-0.337765077614494	0.0177732841802638	0.828627016249737	0.497499412874531	0.744302101726717	5.74953174313603e-05	0.0555444686984445	0.820766269448139	0.971021389430923	0.997624329922123	0.940454783919857	0.00880532958866895	0.915324501700265	-0.330536233660136	-0.0045822104300548	0.154562470338744	0.0312888331003194	0.0574046651650626	-0.0078452759857699	0.00317626362922638	0.969998590989807	0.209685906179831	0.801905623294242	0.646269870339311	0.953598994178431	0.193266975936955	0.983812497550318	0.956980358091188	0.984101433466036	0.999070601710657	0.983017774284763	-0.0647683410380671	-0.0308008136706084	0.238190444389966	0.0746836160108089	0.876697269914636	0.329919801628725	0.587631271389225	0.804215638912651	0.0567828535565704	0.575790569998924	1.49286753863553e-05	0.0516993401383966	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.00191740174493501	0.757317202489462	Tubulin family	PropTest	NA	TBB.6.7.m.57854
CHOYP_LOC551931.1.1.m.9934	0.0829893249483602	-0.0631239712280083	-0.067925752546766	-0.123033547504522	-3.37624072930113	-0.941178430441822	0.786074054592305	0.841443476093307	0.835309620272444	0.722497290706806	5.33368195986167e-05	0.0678382443367325	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.00843132032885826	0.915324501700265	-0.353747793476664	-0.137693232382765	-0.0776628216003861	0.154782260225596	-0.28248448235309	-0.172824091470841	0.279269589939441	0.666970554891786	0.820392464244046	0.62088907046333	0.346497475831833	0.624647920895795	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.436737118425024	-0.0745692611547568	-0.00973706905362004	0.277815807730118	3.09375624694804	0.768354338970981	0.183170735074739	0.82175610633934	0.977554658730283	0.415237111608715	0.000364216914395709	0.131612848106791	0.98339252255286	0.999460485406158	0.987901542063502	0.936928099947709	0.0280802830439542	0.830890921321349	Cytidylyltransferase family	PropTestASCA	NA	PCY2
CHOYP_LOC575203.6.6.m.30705	0.0181136012858225	0.0838258944907562	-0.0278725030263276	-0.0443409158819152	-0.395693091967305	-0.165546039771131	0.93326290887699	0.685633553547933	0.899740795851203	0.848968646731523	0.220046877062555	0.574981252442661	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	0.170936695320384	-0.162722026874287	-0.181999481415122	0.0853241238987597	-0.109291767076867	-0.206714459540464	0.411654306985246	0.452685939320851	0.444305288493142	0.693052040615266	0.6297556106408	0.391981507935438	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.152823094034561	-0.246547921365043	-0.154126978388795	0.129665039780675	0.286401324890439	-0.0411684197693329	0.470956453707656	0.259310482506928	0.519311933231056	0.575634059133469	0.37973922033017	0.886764114968164	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.74375989096669	0.969231647783554	Peptidase C1 family	ASCA	NA	CATL
CHOYP_LOC576511.1.1.m.53180	0.147832280333114	-0.0844790112833937	0.109168321861114	-0.200751110849746	-1.77420471522104	-0.485787977026389	0.493925926792134	0.707582487318361	0.623866707900216	0.440134238158334	9.09478783129885e-05	0.176585972351172	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.0122555993398814	0.915324501700265	0.130369654073405	-0.0830994192048529	-0.262694715432906	0.315937052040177	-0.165875295443234	0.30332492211139	0.543134438534638	0.712144478419467	0.291420342447756	0.160322762585536	0.468818901674515	0.232436707859965	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.0174626262597091	0.00137959207854088	-0.371863037294021	0.516688162889922	1.6083294197778	0.789112899137779	0.934731161946071	0.995295025118054	0.129190280832596	0.0386606300104946	0.000489157730725637	0.0185726471071184	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.0340162312715043	0.481599871358086	CEP135/TSGA10 family	PropTest	NA	CP135
CHOYP_LOC587610.3.3.m.27175	0.574842421278035	-0.248990516539343	0.0456031930836476	0.0250650914846116	-0.888239958467065	-0.14290026350338	0.388011726588063	0.46139722523508	0.892571533801071	0.943613747500441	0.0603204668869601	0.703613584347035	0.972056752910786	0.971021389430923	0.997624329922123	0.969078586263572	0.775084662365426	0.915324501700265	1.80552996376614	-0.160148083210461	0.244265273286977	0.367011236634445	0.0261925890364161	0.0352549263802988	0.000912608032148526	0.630158582781295	0.471950991854346	0.24796595249128	0.927295774960249	0.90569904380973	0.0728314371287464	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.957856140768944	1.2306875424881	0.0888424333288818	0.198662080203329	0.341946145149834	0.914432547503481	0.178155189883679	0.0139705603579935	0.802505913041047	0.556013106578716	0.311277890381112	0.0524903871106882	0.618675556571989	0.98339252255286	0.999460485406158	0.957143309925013	0.936928099947709	0.69480029315597	0.862682455474427	Glycosyl hydrolase 13 family	NA	PropTest	AMY1
CHOYP_LOC657674.1.1.m.21821	-0.884589197359263	0.728289406960574	4.17599983033932	-0.257334639216113	2.88114711339152	-0.630838309829671	0.611090211873347	0.576236691191092	9.25204854714659e-05	0.844878710300824	0.0421934346677768	0.598321353154219	0.972056752910786	0.971021389430923	0.0816808401056648	0.940454783919857	0.687413886811249	0.915324501700265	-0.949357538397329	-0.855293501682041	1.82922777400813	-1.53205985451477	1.99762343683965	-0.388552782526277	0.584350345459649	0.623300254643133	0.240751498417568	0.335294009236467	0.180305442336542	0.669279403585711	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	-0.0647683410380659	-1.58358290864261	-2.34677205633119	-1.27472521529866	-0.883523676551874	0.242285527303394	0.974673292017448	0.317768998014593	0.00366260886061204	0.456188942026083	0.415390881420717	0.840725141758019	0.98339252255286	0.999460485406158	0.52436390961482	0.936928099947709	0.74375989096669	0.969231647783554	Integrin beta chain family	PropTest	NA	ITB1.1.1.m.21821
CHOYP_LOC658201.1.1.m.42880	0.02614346454365	0.189869492176448	-0.0580555085227044	0.0608413208101419	0.493221459729916	0.226421518054247	0.928911628577984	0.463319547976399	0.81513614153192	0.80303595915981	0.060302920853879	0.397415533049335	0.972056752910786	0.971021389430923	0.997624329922123	0.940454783919857	0.775084662365426	0.915324501700265	0.188145985352606	0.236336973783527	0.180134935867262	0.0898968536885842	-0.0561478196013354	-0.193296491127343	0.504113476234539	0.357450208118484	0.467904968551979	0.697052016461647	0.804925821331808	0.415637577444539	0.984989502740723	0.972950340445907	0.956980358091188	0.984101433466036	0.999070601710657	0.939741910187518	0.162002520808956	0.0464674816070794	0.238190444389966	0.0290555328784423	-0.549369279331252	-0.41971800918159	0.571582167415807	0.855394563430019	0.342211756181095	0.904642749183498	0.0374787832574263	0.106068364152091	0.98339252255286	0.999460485406158	0.957143309925013	0.93927966187561	0.613883000669017	0.830890921321349	Intermediate filament family	ASCA	NA	IFEA.1.1.m.42880
