protein_ID	D_3_adj.ChiSq.pval	D_3_ChiSq.pval	D_3_logFC	D_5_adj.ChiSq.pval	D_5_ChiSq.pval	D_5_logFC	D_7_adj.ChiSq.pval	D_7_ChiSq.pval	D_7_logFC	D_9_adj.ChiSq.pval	D_9_ChiSq.pval	D_9_logFC	D_11_adj.ChiSq.pval	D_11_ChiSq.pval	D_11_logFC	D_13_adj.ChiSq.pval	D_13_ChiSq.pval	D_13_logFC	Entry	Entry_name	perc_ident_match	align_len	num_mismatch	num_gaps	querStart	querEnd	subjStart	subjEnd	evalue	bitscore	Entry.1	Entry_name.1	Protein_names	Gene_names	Organism	Protein_length	Pathway	GO_bp	GO	GO_IDs	Protein_fams	Chi	PC1loadings	ASCA	rank	magloading	clust	method	gene_root	gene_vers	gene	D_3_logFC_NSAF	D_5_logFC_NSAF	D_7_logFC_NSAF	D_9_logFC_NSAF	D_11_logFC_NSAF	D_13_logFC_NSAF	Day_3_23_C	Day_5_23_C	Day_7_23_C	Day_9_23_C	Day_11_23_C	Day_13_23_C	Day_3_29_C	Day_5_29_C	Day_7_29_C	Day_9_29_C	Day_11_29_C	Day_13_29_C	clusterID	ClusterColor
CHOYP_QCR2.1.1.m.35613	0.979445546193914	0.379588333336409	-0.187842117191095	0.967036679485888	0.562041706475789	0.134720610018482	0.949671592008509	0.205328046735112	0.310518762937583	0.979180442953242	0.131662494302573	-0.392331186239831	0.998682844793179	0.192869976196958	-0.375839989507758	0.958428402785477	0.0917756220431402	-0.470673174362243	Q8VIG3	RSPH1_MOUSE	60.833	240	94	0	17	256	17	256	7.21e-95	285	Q8VIG3	RSPH1_MOUSE	Radial spoke head 1 homolog (Male meiotic metaphase chromosome-associated acidic protein) (Meichroacidin) (Testis-specific gene A2 protein)	Rsph1 Tsga2	Mus musculus (Mouse)	301		axoneme assembly [GO:0035082]; meiotic cell cycle [GO:0051321]; spermatid development [GO:0007286]	condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; meiotic spindle [GO:0072687]; motile cilium [GO:0031514]; outer dense fiber [GO:0001520]; sperm flagellum [GO:0036126]; axoneme assembly [GO:0035082]; meiotic cell cycle [GO:0051321]; spermatid development [GO:0007286]	GO:0000794; GO:0001520; GO:0005737; GO:0007286; GO:0031514; GO:0035082; GO:0036126; GO:0051321; GO:0072687		NA	-0.0313288741223336	ASCA	99	0.0313288741223336	clustering	ASCAclustering	RSPH1	RSPH1.1.1.m.35613	RSPH1	-0.227448704972686	0.0727577642127928	0.207319508878184	-0.503613794362758	-0.27014777984037	-0.679699607251881	152.2317	122.26445	113.81925	127.8155	96.8592	124.92895	130.0278	128.5886	131.409	90.1531	80.319	77.99255	1	black
CHOYP_RBBP4.1.1.m.62913	0.979445546193914	0.334724070892998	0.275967941956776	0.967036679485888	0.632644788720336	-0.133212595228152	0.949671592008509	0.56807077489633	-0.170474663654711	0.82596031945856	0.0088678121415937	0.750113078780375	0.998682844793179	0.346494294253279	-0.28248951317305	0.978007666549162	0.93432295107111	0.0252843203001678	Q60972	RBBP4_MOUSE	90.408	417	38	1	1	417	1	415	0	791	Q60972	RBBP4_MOUSE	Histone-binding protein RBBP4 (Chromatin assembly factor 1 subunit C) (CAF-1 subunit C) (Chromatin assembly factor I p48 subunit) (CAF-I 48 kDa subunit) (CAF-I p48) (Nucleosome-remodeling factor subunit RBAP48) (Retinoblastoma-binding protein 4) (RBBP-4) (Retinoblastoma-binding protein p48)	Rbbp4 Rbap48	Mus musculus (Mouse)	425		cell cycle [GO:0007049]; chromatin assembly [GO:0031497]; chromatin remodeling [GO:0006338]; DNA replication [GO:0006260]; DNA replication-dependent nucleosome assembly [GO:0006335]; DNA replication-independent nucleosome assembly [GO:0006336]	CAF-1 complex [GO:0033186]; cytosol [GO:0005829]; ESC/E(Z) complex [GO:0035098]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; NURF complex [GO:0016589]; protein-containing complex [GO:0032991]; DNA-dependent ATPase activity [GO:0008094]; histone deacetylase binding [GO:0042826]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; cell cycle [GO:0007049]; chromatin assembly [GO:0031497]; chromatin remodeling [GO:0006338]; DNA replication [GO:0006260]; DNA replication-dependent nucleosome assembly [GO:0006335]; DNA replication-independent nucleosome assembly [GO:0006336]	GO:0000790; GO:0000978; GO:0005634; GO:0005654; GO:0005829; GO:0006260; GO:0006335; GO:0006336; GO:0006338; GO:0007049; GO:0008094; GO:0016581; GO:0016589; GO:0031497; GO:0032991; GO:0033186; GO:0035098; GO:0042826	WD repeat RBAP46/RBAP48/MSI1 family	NA	NA	NA	NA	NA	clustering	clustering	RBBP4	RBBP4.1.1.m.62913	RBBP4	0.314069827760096	-0.0947596098258909	-0.171350566076904	0.767624155975099	-0.2784916923317	-0.00958184105344806	53.9678	68.74675	66.2882	48.71055	66.7187	61.144	67.0933	64.3764	58.86465	82.92795	55.0064	60.73925	10	gray50
CHOYP_RGD1561408.1.2.m.4308	0.000761925589512445	3.06571342441824e-06	0.940820919064961	0.967036679485888	0.017678761544685	0.39598592299922	0.949671592008509	0.629180535517967	-0.106265467601553	0.979180442953242	0.0340913807427507	-0.346679575374635	0.998682844793179	0.0629233046369803	-0.355397366651774	0.958428402785477	0.241042749142372	-0.242686131165316	P15941	MUC1_HUMAN	38.027	902	422	38	1771	2617	127	946	4.17e-46	188	P15941	MUC1_HUMAN	Mucin-1 (MUC-1) (Breast carcinoma-associated antigen DF3) (Cancer antigen 15-3) (CA 15-3) (Carcinoma-associated mucin) (Episialin) (H23AG) (Krebs von den Lungen-6) (KL-6) (PEMT) (Peanut-reactive urinary mucin) (PUM) (Polymorphic epithelial mucin) (PEM) (Tumor-associated epithelial membrane antigen) (EMA) (Tumor-associated mucin) (CD antigen CD227) [Cleaved into: Mucin-1 subunit alpha (MUC1-NT) (MUC1-alpha); Mucin-1 subunit beta (MUC1-beta) (MUC1-CT)]	MUC1 PUM	Homo sapiens (Human)	1255		cytokine-mediated signaling pathway [GO:0019221]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator [GO:0006978]; negative regulation of cell adhesion mediated by integrin [GO:0033629]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902166]; negative regulation of transcription by competitive promoter binding [GO:0010944]; O-glycan processing [GO:0016266]; positive regulation of histone H4 acetylation [GO:0090240]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]	apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; integral component of plasma membrane [GO:0005887]; nuclear chromatin [GO:0000790]; plasma membrane [GO:0005886]; vesicle [GO:0031982]; p53 binding [GO:0002039]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; transcription coregulator activity [GO:0003712]; cytokine-mediated signaling pathway [GO:0019221]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator [GO:0006978]; negative regulation of cell adhesion mediated by integrin [GO:0033629]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902166]; negative regulation of transcription by competitive promoter binding [GO:0010944]; O-glycan processing [GO:0016266]; positive regulation of histone H4 acetylation [GO:0090240]; positive regulation of transcription from RNA polymerase II promoter in response to stress [GO:0036003]; regulation of transcription from RNA polymerase II promoter in response to stress [GO:0043618]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]	GO:0000790; GO:0000978; GO:0002039; GO:0002223; GO:0003712; GO:0005615; GO:0005796; GO:0005886; GO:0005887; GO:0006977; GO:0006978; GO:0010944; GO:0016266; GO:0016324; GO:0019221; GO:0031982; GO:0033629; GO:0036003; GO:0043618; GO:0070062; GO:0090240; GO:1902166		PropTest	NA	NA	NA	NA	NA	PropTest	MUC1	MUC1.1.2.m.4308	MUC1.1.2.m.4308	0.770747113588857	0.386075940604131	-0.0775413090818886	-0.403166921028598	-0.195865424982764	-0.222906697291506	6.31145	13.21985	10.3385	16.7877	11.443	12.4624	10.7683	17.27615	9.7975	12.6948	9.9903	10.67825	9	turquoise4
CHOYP_RL10A.1.2.m.7633	0.979445546193914	0.964104567771283	-0.013538675238209	0.967036679485888	0.801387582985694	-0.0738660117929353	0.949671592008509	0.623251591840793	0.156471505999276	0.979180442953242	0.529946076408549	-0.181652185467173	0.998682844793179	0.994182693734021	-0.00238159398031446	0.978007666549162	0.958230901831269	-0.0166033167603921	Q9N4I4	RL10A_CAEEL	64.815	216	76	0	1	216	1	216	3.95e-97	284	Q9N4I4	RL10A_CAEEL	60S ribosomal protein L10a	rpl-1 rpl-10a Y71F9AL.13	Caenorhabditis elegans	216		maturation of LSU-rRNA [GO:0000470]; translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; maturation of LSU-rRNA [GO:0000470]; translation [GO:0006412]	GO:0000470; GO:0003723; GO:0003735; GO:0006412; GO:0022625	Universal ribosomal protein uL1 family	NA	NA	NA	NA	NA	clustering	clustering	RL10A	RL10A.1.2.m.7633	RL10A	0.0117132768127801	-0.299161370003952	-0.092942794481794	0.265143667668977	0.0113671994219189	-1.17681982497175	108.2056	61.8349	36.3662	65.2041	27.9131	115.24625	109.0877	50.25475	34.09725	78.3594	28.1339	50.97635	1	black
CHOYP_RL18A.1.8.m.12900	0.979445546193914	0.574311487014665	0.241842158052149	0.967036679485888	0.51606909481382	-0.239674904763016	0.949671592008509	0.108298484305593	-0.654494669610707	0.979180442953242	0.888750345569437	0.0496733606392823	0.998682844793179	0.483792944252295	0.23862650552348	0.958428402785477	0.578637497833604	-0.23620792072522	Q02543	RL18A_HUMAN	70.455	176	52	0	1	176	1	176	7.47e-92	268	Q02543	RL18A_HUMAN	60S ribosomal protein L18a (Large ribosomal subunit protein eL20)	RPL18A	Homo sapiens (Human)	176		cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; response to antineoplastic agent [GO:0097327]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; response to antineoplastic agent [GO:0097327]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]	GO:0000184; GO:0002181; GO:0003723; GO:0003735; GO:0005829; GO:0006412; GO:0006413; GO:0006614; GO:0014069; GO:0016020; GO:0022625; GO:0042788; GO:0097327	Eukaryotic ribosomal protein eL20 family	NA	-0.0300363048128933	ASCA	106	0.0300363048128933	NA	ASCA	RL18A	RL18A.1.8.m.12900	RL18A.1.8.m.12900	0.300256585320477	-0.252992873334462	-0.625030952073353	-0.0100419222219399	-0.724033272752656	-0.415559397937579	54.291	94.1909	99.41605	93.34865	92.10045	83.08285	66.85195	79.04065	64.46195	92.70115	55.75785	62.2896	8	darkmagenta
CHOYP_RL18A.6.8.m.61646	0.979445546193914	0.574311487014665	0.241842158052149	0.967036679485888	0.51606909481382	-0.239674904763016	0.949671592008509	0.135182313644243	-0.61267449391608	0.979180442953242	0.792634007968992	0.0940674799977366	0.998682844793179	0.41658067378762	0.275152381548595	0.958428402785477	0.694679409020846	-0.169093724866683	Q02543	RL18A_HUMAN	70.455	176	52	0	31	206	1	176	1.68e-90	266	Q02543	RL18A_HUMAN	60S ribosomal protein L18a (Large ribosomal subunit protein eL20)	RPL18A	Homo sapiens (Human)	176		cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; response to antineoplastic agent [GO:0097327]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; response to antineoplastic agent [GO:0097327]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]	GO:0000184; GO:0002181; GO:0003723; GO:0003735; GO:0005829; GO:0006412; GO:0006413; GO:0006614; GO:0014069; GO:0016020; GO:0022625; GO:0042788; GO:0097327	Eukaryotic ribosomal protein eL20 family	NA	0.0346725395806515	ASCA	85	0.0346725395806515	clustering	ASCAclustering	RL18A	RL18A.6.8.m.61646	RL18A.6.8.m.61646	0.300258770681631	-0.252993675737382	0.775797295531621	0.916110403182917	0.42952880235162	0.901918440203647	46.4227	80.54005	32.1935	42.006	78.7526	28.50455	57.1633	67.58545	55.11965	79.2662	106.0635	53.26215	2	darkred
CHOYP_RL23A.3.6.m.31005	0.979445546193914	0.661771875298252	-0.127680681974326	0.967036679485888	0.0641643952338822	0.525510563050648	0.949671592008509	0.196939172098056	0.369818787732717	0.979180442953242	0.134759062963879	0.405817170864558	0.998682844793179	0.419003863062593	-0.207201385868813	0.958428402785477	0.200845497979024	-0.337491256562402	P62752	RL23A_RAT	80.952	126	24	0	75	200	31	156	2.25e-66	203	P62752	RL23A_RAT	60S ribosomal protein L23a	Rpl23a	Rattus norvegicus (Rat)	156		cell proliferation [GO:0008283]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; TORC2 complex binding [GO:1904841]; cell proliferation [GO:0008283]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	GO:0000027; GO:0003735; GO:0005634; GO:0006412; GO:0008283; GO:0022625; GO:0070180; GO:1904841	Universal ribosomal protein uL23 family	NA	0.0271451370778462	ASCA	131	0.0271451370778462	NA	ASCA	RL23A	RL23A.3.6.m.31005	RL23A	-0.0530579226442702	0.644191135687734	0.0828225436867909	0.264340399919662	0.0194943982213873	0.449745952067815	61.0916	69.53675	78.8425	99.4859	129.10725	62.32085	58.88565	108.6764	83.50115	119.4912	130.86365	85.1178	2	darkred
CHOYP_RL9.5.6.m.63453	0.979445546193914	0.535157260005738	-0.177573781737268	0.967036679485888	0.259504815796967	-0.286743158419795	0.247683736443527	0.000436008086283085	-0.968155148514469	0.979180442953242	0.182399448684675	0.336955312719754	0.998682844793179	0.856227052041718	-0.0448168603007115	0.059274789634321	0.000209167322753815	1.01377033228313	P50882	RL9_DROME	71.505	186	52	1	18	202	1	186	2.43e-93	273	P50882	RL9_DROME	60S ribosomal protein L9	RpL9 M(2)32D CG6141	Drosophila melanogaster (Fruit fly)	190		cytoplasmic translation [GO:0002181]	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	GO:0002181; GO:0003735; GO:0019843; GO:0022625; GO:0022626	Universal ribosomal protein uL6 family	PropTest	NA	NA	NA	NA	clustering	PropTestclustering	RL9	RL9.5.6.m.63453	RL9	-0.191114183522209	-0.571435771834429	-1.45112910314749	0.533778671818031	0.0665932859307974	1.00228949532092	106.2045	135.5611	169.799	115.81615	110.71455	96.3974	93.0276	91.2254	62.10145	167.6689	115.9448	193.101	6	chartreuse
CHOYP_RLA1.5.12.m.15482	0.979445546193914	0.710923012770726	0.106912577966042	0.967036679485888	0.571757985329054	0.163866955677999	0.966917060438457	0.903475683897603	0.0342157559482787	0.979180442953242	0.554431740784617	-0.164451444713565	0.998682844793179	0.303513755412897	-0.304037293841415	0.958428402785477	0.16999209312063	-0.430451552893094	O01359	RLA1_OSCTI	62.5	112	42	0	1	112	1	112	3.73e-34	117	O01359	RLA1_OSCTI	60S acidic ribosomal protein P1 (Ribosomal protein RPL-21)	rpl-21	Oscheius tipulae	112		translational elongation [GO:0006414]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translational elongation [GO:0006414]	GO:0003735; GO:0005840; GO:0006414	Eukaryotic ribosomal protein P1/P2 family	NA	NA	NA	NA	NA	clustering	clustering	RLA1	RLA1.5.12.m.15482	RLA1	0	-1.17926507843711	1.17836015166926	-0.172392228022079	0	0	0.1	204.6253	112.90785	123.0219	0.1	0.1	0.1	90.3577	255.53235	109.16595	0.1	0.1	9	turquoise4
CHOYP_RN45S.2.5.m.14111	0.979445546193914	0.50007149544194	-0.261143040502396	0.967036679485888	0.162747290932626	0.521743733127729	0.949671592008509	0.847721824167326	-0.0812614614716578	0.187119101125797	0.000752899690183013	0.969503011955299	0.998682844793179	0.352354525986106	-0.224774015316762	0.958428402785477	0.617196249080049	-0.1982400705262	Q04832	HEXP_LEIMA	35.165	182	77	4	62	202	3	184	1.61e-24	100	Q04832	HEXP_LEIMA	DNA-binding protein HEXBP (Hexamer-binding protein)	HEXBP	Leishmania major	271			nucleus [GO:0005634]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	GO:0003677; GO:0005634; GO:0008270		NA	0.0485874038522361	ASCA	47	0.0485874038522361	NA	ASCA	HEXP	HEXP.2.5.m.14111	HEXP	9.16593203204146	0.420367498870956	-0.144492544937615	2.38765976512043	-0.295804863925957	-0.343058505934265	0.1	29.1316	57.6706	30.9671	126.61055	71.40255	57.4408	38.9859	52.17445	162.05325	103.1392	56.2915	2	darkred
CHOYP_RS23.1.9.m.12948	0.979445546193914	0.0789110594255531	0.505575374769498	0.967036679485888	0.168230698629	-0.362779049452335	0.949671592008509	0.102574880016531	-0.538673912472303	0.979180442953242	0.342751222292071	-0.303963593975418	0.998682844793179	0.307683609543135	-0.332530195672645	0.958428402785477	0.366643731329805	-0.252804431255916	Q86FP7	RS23_DERVA	87.218	133	16	1	42	173	11	143	8.85e-80	236	Q86FP7	RS23_DERVA	40S ribosomal protein S23	RpS23	Dermacentor variabilis (American dog tick)	143		cytoplasmic translation [GO:0002181]	cytosolic small ribosomal subunit [GO:0022627]; polysomal ribosome [GO:0042788]; rough endoplasmic reticulum [GO:0005791]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	GO:0002181; GO:0003735; GO:0005791; GO:0022627; GO:0042788	Universal ribosomal protein uS12 family	NA	-0.0428181760384945	ASCA	55	0.0428181760384945	NA	ASCA	RS23	RS23.1.9.m.12948	RS23	0.55375393153251	-0.337216352878738	-0.555535208287298	-0.330425015600111	-0.335429155482561	-0.301877883700914	125.7829	216.5887	158.9832	143.88085	145.7166	207.1506	184.63675	171.4445	108.1729	114.42875	115.48745	168.0397	11	springgreen
CHOYP_RS3A.4.15.m.15367	0.979445546193914	0.386825283404871	0.205316282027036	0.967036679485888	0.611817130807619	-0.110391887818049	0.949671592008509	0.554728570216789	-0.135709245494034	0.979180442953242	0.525069659748726	-0.142971717303113	0.998682844793179	0.927424441061028	-0.0212406212316303	0.958428402785477	0.419841228648311	-0.189557827426399	P49395	RS3A_APLCA	81.509	265	46	1	1	262	1	265	1.24e-153	431	P49395	RS3A_APLCA	40S ribosomal protein S3a (Lysine-rich protein KRP-A)	RPS3A KRP-A	Aplysia californica (California sea hare)	265		translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0006412; GO:0022627	Eukaryotic ribosomal protein eS1 family	NA	0.0540899885364479	ASCA	41	0.0540899885364479	clustering	ASCAclustering	RS3A	RS3A.4.15.m.15367	RS3A	0.239254120442562	1.04143385837967	0.83953137016456	0.0258865360780165	-0.00277895175187215	-7.97487629305891	137.98365	88.8072	97.0305	87.3261	172.1084	25.15805	162.87345	182.7894	173.63305	88.90715	171.7772	0.1	4	gold4
CHOYP_RS4.3.11.m.15465	0.979445546193914	0.856764457679569	0.049197080109753	0.967036679485888	0.794910726611569	0.0665491073769022	0.991050954958197	0.977915752691235	-0.0076044197463494	0.979180442953242	0.218594693818141	0.304930415881357	0.998682844793179	0.594814622115023	-0.133626127258567	0.958428402785477	0.0991868697337132	-0.434495145244393	Q4PMB3	RS4_IXOSC	80	230	46	0	19	248	3	232	1.7e-133	385	Q4PMB3	RS4_IXOSC	40S ribosomal protein S4	RpS4	Ixodes scapularis (Black-legged tick) (Deer tick)	262		translation [GO:0006412]	ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0005840; GO:0006412; GO:0019843	Eukaryotic ribosomal protein eS4 family	NA	NA	NA	NA	NA	clustering	clustering	RS4	RS4.3.11.m.15465	RS4	0.190704404712664	1.10015385276671	-1.93006817623581	0.964025502277666	-0.183269042484584	-1.86064117251656	31.0485	34.3459	71.0229	46.8738	94.25635	55.53835	35.4363	73.6299	18.6376	91.43885	83.01205	15.2927	12	lightgreen
CHOYP_RS8.8.14.m.44842	0.979445546193914	0.0946432030875558	0.420034775478062	0.967036679485888	0.7267407024841	-0.0794041953343658	0.949671592008509	0.591992684841328	0.136663024919096	0.979180442953242	0.229490824543296	0.287364918358612	0.998682844793179	0.752045900906934	-0.069495789838852	0.958428402785477	0.161484785933887	-0.36173880280908	Q8WQI5	RS8_SPOFR	72.34	188	50	1	4	191	21	206	2.7e-91	282	Q8WQI5	RS8_SPOFR	40S ribosomal protein S8	RpS8	Spodoptera frugiperda (Fall armyworm)	208		translation [GO:0006412]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0005840; GO:0006412	Eukaryotic ribosomal protein eS8 family	NA	-0.0390940892124509	ASCA	71	0.0390940892124509	NA	ASCA	RS8	RS8.8.14.m.44842	RS8	0	-8.65151995274714	0	0	-9.71528508570878	0	0.1	40.21305	0.1	0.1	84.06055	0.1	0.1	0.1	0.1	0.1	0.1	0.1	5	green
CHOYP_RS9.9.13.m.44486	0.000162028312974945	4.4821110089888e-07	3.95608767571827	0.969753340420925	0.930002354758002	-0.0303386362520142	0.983037974432137	0.960130520529307	0.0174074682617249	0.979180442953242	0.492772336910757	-0.235728858222966	0.998682844793179	0.800325652690347	-0.0898444352306536	0.958428402785477	0.315943686999547	0.388282944182573	P86954	ELDP2_PINMA	41.918	365	197	9	1	362	5	357	1.32e-84	263	P86954	ELDP2_PINMA	EGF-like domain-containing protein 2		Pinctada maxima (Silver-lipped pearl oyster) (White-lipped pearl oyster)	357			extracellular region [GO:0005576]	GO:0005576		PropTest	NA	NA	NA	NA	NA	PropTest	ELDP2	ELDP2.9.13.m.44486	ELDP2	8.76325055041259	0.00304536224027085	0.0254821969943704	-0.263877396347158	-0.0778317672518787	0.394961024115809	0.1	51.89025	54.52635	58.11905	53.2517	40.52495	43.45115	51.9999	55.498	48.40425	50.45495	53.28655	9	turquoise4
CHOYP_SAHHA.1.1.m.62610	0.979445546193914	0.189197657699874	0.271589501446202	0.967036679485888	0.840275699867406	0.0376961556236175	0.995933645136192	0.99089289156336	0.00230057587151578	0.979180442953242	0.745769514234259	0.0626124163467807	0.998682844793179	0.0944085572764411	-0.321450034728436	0.958428402785477	0.393431247384082	-0.184200617256892	P51893	SAHHA_XENLA	81.755	433	79	0	52	484	1	433	0	745	P51893	SAHHA_XENLA	Adenosylhomocysteinase A (AdoHcyase A) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase A)	ahcy-a ahcy ahcy1	Xenopus laevis (African clawed frog)	433	PATHWAY: Amino-acid biosynthesis; L-homocysteine biosynthesis; L-homocysteine from S-adenosyl-L-homocysteine: step 1/1.	one-carbon metabolic process [GO:0006730]; S-adenosylhomocysteine catabolic process [GO:0019510]	adenosylhomocysteinase activity [GO:0004013]; NAD binding [GO:0051287]; one-carbon metabolic process [GO:0006730]; S-adenosylhomocysteine catabolic process [GO:0019510]	GO:0004013; GO:0006730; GO:0019510; GO:0051287	Adenosylhomocysteinase family	NA	NA	NA	NA	NA	clustering	clustering	SAHHA	SAHHA.1.1.m.62610	SAHHA	0.305891792351184	0.081747307648536	0.0216968858458921	0.0560929308818006	-0.30835134141065	-0.226961838331041	96.84395	133.78185	126.9601	127.7947	154.2407	124.35695	119.7168	141.5812	128.8839	132.8613	124.55925	106.2546	9	turquoise4
CHOYP_SELD.1.2.m.8600	0.979445546193914	0.660175979385236	-0.148742297502155	0.967036679485888	0.325788342798058	0.327365687960878	0.949671592008509	0.47061581490698	0.226860833890674	0.979180442953242	0.346827257198894	-0.328838262614448	0.998682844793179	0.44212727174923	-0.28248951317305	0.958428402785477	0.554144409380488	-0.201274130615833	P62716	PP2AB_RAT	93.528	309	20	0	4	312	1	309	0	623	P62716	PP2AB_RAT	Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform (PP2A-beta) (EC 3.1.3.16)	Ppp2cb	Rattus norvegicus (Rat)	309		apoptotic mitochondrial changes [GO:0008637]; negative regulation of Ras protein signal transduction [GO:0046580]; positive regulation of microtubule binding [GO:1904528]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein dephosphorylation [GO:0006470]; regulation of gene expression [GO:0010468]; response to endoplasmic reticulum stress [GO:0034976]; response to hydrogen peroxide [GO:0042542]; response to lead ion [GO:0010288]	chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]; spindle pole [GO:0000922]; metal ion binding [GO:0046872]; phosphoprotein phosphatase activity [GO:0004721]; protein C-terminus binding [GO:0008022]; protein heterodimerization activity [GO:0046982]; protein serine/threonine phosphatase activity [GO:0004722]; apoptotic mitochondrial changes [GO:0008637]; negative regulation of Ras protein signal transduction [GO:0046580]; positive regulation of microtubule binding [GO:1904528]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein dephosphorylation [GO:0006470]; regulation of gene expression [GO:0010468]; response to endoplasmic reticulum stress [GO:0034976]; response to hydrogen peroxide [GO:0042542]; response to lead ion [GO:0010288]	GO:0000159; GO:0000775; GO:0000922; GO:0004721; GO:0004722; GO:0005634; GO:0005737; GO:0006470; GO:0008022; GO:0008637; GO:0010288; GO:0010468; GO:0034976; GO:0042542; GO:0043161; GO:0046580; GO:0046872; GO:0046982; GO:1904528	PPP phosphatase family, PP-1 subfamily	NA	NA	NA	NA	NA	clustering	clustering	PP2AB	PP2AB.1.2.m.8600	PP2AB	-0.131539978369527	0.381030394069447	0.247101583682213	-0.363411347153239	-0.279918134869854	-0.242764299027785	63.1034	56.6995	72.36845	67.4032	61.70595	75.1894	57.60435	73.83815	85.88835	52.39415	50.82335	63.5444	14	purple
