protein_ID,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC,Entry,Entry_name,evalue,type
CHOYP_TBB4B.1.7.m.12262,0.979445546193914,0.397497191030598,-0.0690658015100656,0.600071686387495,0.000875598557041659,-0.300665534652163,0.0149718942774503,1.69429207213697e-05,-0.403593050989224,0.979180442953242,0.149921129839289,0.133679335896591,0.998682844793179,0.291761132769987,0.0935594011943301,0.958428402785477,0.819781122055723,0.0212471131297232,P11833,TBB_PARLI,0.0,protein
CHOYP_TBB4B.7.7.m.63980,0.603009329584534,0.0166807560051047,-0.167657157685264,0.454215652639422,0.000477825079455934,-0.272415021799672,0.00542272537249487,4.7729256390625e-06,-0.377134858993085,0.979180442953242,0.274307510700372,0.0885131025026435,0.998682844793179,0.936383550981049,0.00629629709168356,0.958428402785477,0.6868474624364,0.0334274936087819,P11833,TBB_PARLI,0.0,protein
CHOYP_TCPD.1.1.m.13556,0.979445546193914,0.740813691197126,-0.0747916371656991,0.967036679485888,0.66525666587139,0.0986513553109596,0.949671592008509,0.842985064442692,0.0475371344461122,0.0655525369156114,9.8909901042039e-05,-0.798323545915668,0.998682844793179,0.742372349286548,-0.0754450561700377,0.958428402785477,0.240057315284967,-0.295649612351307,Q2T9X2,TCPD_BOVIN,0.0,protein
CHOYP_TEKT3.1.1.m.37281,0.000172089839947267,5.19320527943469e-07,-1.2660051515893,0.967036679485888,0.806987367300894,-0.087671811317966,0.959724267870416,0.892386193140722,0.0439967767408636,0.979180442953242,0.769260694382371,-0.0947165486958923,0.998682844793179,0.150261944896225,-0.546702110204125,0.958428402785477,0.383780217223494,-0.361738802809079,A6H782,TEKT3_BOVIN,8.07e-140,protein
CHOYP_TITIN.6.19.m.31591,0.979445546193914,0.140408934973919,-0.294287158144056,0.967036679485888,0.729590692221327,0.079579055826021,0.949671592008509,0.141967314238551,-0.358101666830482,0.979180442953242,0.447851028395993,0.166487025622033,0.998682844793179,0.255656628662182,0.251374998265469,0.0139087750866788,2.97308156008475e-05,0.889799964186885,Q8WZ42,TITIN_HUMAN,3.44e-178,protein
CHOYP_TITIN.8.19.m.35861,0.979445546193914,0.0948883536754782,-0.303319334611032,0.967036679485888,0.768828791956561,0.0607200285747052,0.949671592008509,0.156817855214813,-0.316281491135855,0.979180442953242,0.315763058654823,0.197426981082975,0.998682844793179,0.150191826925395,0.274458611378511,0.0781513814965206,0.000334013140576216,0.700802663259634,A2ASS6,TITIN_MOUSE,0.0,protein
CHOYP_TMEM2.3.4.m.10491,0.009564254865535,7.69662154399899e-05,-2.95080291989025,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.801506570364873,-0.361738802809079,Q5FWI3,CEIP2_MOUSE,5.23e-133,protein
CHOYP_TRIADDRAFT_32712.4.4.m.44519,0.0109099331178775,8.91670630783399e-05,3.37112517499712,0.974200621254942,0.943376641874823,-0.0352043914238305,0.949671592008509,0.2575143037896,0.516367451085658,0.979180442953242,0.12827723546245,-0.812823115610782,0.998682844793179,0.604786586642655,0.260652811853479,0.976932648911716,0.908095603564365,-0.0621785209501717,Q7Z0T3,TEMPT_APLCA,6.89e-21,protein
CHOYP_TVAG_106580.1.1.m.44429,0.00860621978661355,6.70923710260329e-05,2.48215648738586,0.967036679485888,0.530322883157363,-0.227849469366227,0.949671592008509,0.585516888615848,-0.220598143080548,0.98914342442178,0.986355681097902,-0.00691016772708508,0.998682844793179,0.319674283618441,0.483045233189927,0.958428402785477,0.313660695860754,0.564260615747144,H2A0M0,NRP_PINMG,3.19e-14,protein
CHOYP_TVAG_268110.13.13.m.65590,0.82912600221984,0.0268973354171657,-0.773925157806167,0.967036679485888,0.768846517812143,-0.128313795815312,0.949671592008509,0.421949645751996,0.396785835332986,0.979180442953242,0.382671627596609,-0.49089502072342,0.998682844793179,0.112625829259749,-0.739347188146521,4.30106651835354e-05,5.40810576933678e-08,-2.06217852095017,Q96LB3,IFT74_HUMAN,0.72,protein
CHOYP_TVAG_355490.15.22.m.47579,0.979445546193914,0.140911690641454,-0.394409571365861,0.967036679485888,0.260887972931458,-0.384653549075098,0.949671592008509,0.60997149195785,0.226860833890674,0.979180442953242,0.155297580563336,-0.798323545915668,0.998682844793179,0.0772755032307109,-0.838882861697435,5.00131670588368e-12,1.25771827131489e-15,-2.47721602022902,Q8TXI4,RAD50_METKA,0.51,protein
CHOYP_TVAG_355490.16.22.m.50235,0.979445546193914,0.245178192143499,-0.401464328899811,0.967036679485888,0.350740216982545,-0.421672738505904,0.949671592008509,0.419325051196672,-0.550746744772878,0.979180442953242,0.123698589311497,-1.27225473424808,0.998682844793179,0.0215768724494652,-1.5048819345095,3.95785815545027e-12,4.97655998422012e-16,-3.34156092087145,Q8TXI4,RAD50_METKA,0.15,protein
CHOYP_TVAG_355490.6.22.m.13410,0.979445546193914,0.164487386847374,-0.516400095744471,0.967036679485888,0.735537625699683,-0.154786007176503,0.983037974432137,0.953299607215771,-0.0361735719431202,0.979180442953242,0.253489678311759,-0.824795757276858,0.998682844793179,0.489016190149896,-0.461813212617611,9.45738896213427e-07,6.79515911126881e-10,-2.44265879819265,P49454,CENPF_HUMAN,0.50,protein
CHOYP_TVAG_355490.7.22.m.16997,0.979445546193914,0.363892842279305,-0.30835492450833,0.967036679485888,0.756673999641008,0.134720610018482,0.949671592008509,0.656136006199696,0.226860833890674,0.979180442953242,0.16841404768133,-0.857217234969236,0.998682844793179,0.301190996996956,-0.516954766810072,7.94004889776038e-06,7.9869723603776e-09,-2.10716597572348,Q9VJE5,CL190_DROME,5.0,protein
CHOYP_TYRO.1.1.m.38876,0.0250008046847501,0.000260916231464134,2.04919708010975,0.967036679485888,0.0251285517169496,0.812792515131119,0.958550978126798,0.884984653007437,-0.0532470853020612,0.979180442953242,0.46559204059025,-0.262270645675458,0.998682844793179,0.519128630465571,0.242730903856217,0.958428402785477,0.0225135450208075,1.17431409743113,P86952,TYRO_PINMA,1.25e-44,protein
CHOYP_VOLCADRAFT_93060.2.2.m.26741,0.000127700907963299,3.37195909371215e-07,-0.855943733548805,0.967036679485888,0.029566497419403,-0.49331061259456,0.949671592008509,0.163588545749238,-0.349331457202751,0.979180442953242,0.16900597723616,-0.317535613548946,0.998682844793179,0.0956933344284143,-0.380893217234044,0.958428402785477,0.468664759107059,-0.191813801366767,O96790,DPGN_DIPMA,3.74e-27,protein
CHOYP_VRP.2.4.m.18914,0.0230879553016409,0.000238050086097643,1.95608767571827,0.967036679485888,0.918680422385549,-0.0421571520655979,0.949671592008509,0.644507972168996,0.176234760820706,0.979180442953242,0.0257108706309003,-1.13475121049814,0.998682844793179,0.132747402263299,-1.13988511773025,0.978007666549162,0.966858677930964,-0.0207018849740122,H2A0K6,VRP_PINMG,3.01e-35,protein
CHOYP_XRN2.1.1.m.13943,0.979445546193914,0.0424818031041,-1.19873043333383,0.967036679485888,0.0268631021794738,-1.21891634459622,0.949671592008509,0.132310242545671,-0.965784244051722,0.521907921398874,0.00367680472363332,-2.12025164080303,0.998682844793179,0.0385998570535597,-1.48780842115056,0.0666779917035161,0.000259904154760342,-2.36173880280908,Q5ZIP4,XRN2_CHICK,0.0,protein
